instructions_covered,branches_covered,time_taken_nanos
509,34,8995381
593,42,9175963
956,57,9323222
959,58,9420346
959,58,9495408
993,64,11165354
994,65,11361195
1054,71,11889166
1057,72,12402829
1167,77,14825923
1170,78,15252371
1279,84,18571963
1282,85,18648258
1326,92,21424580
1326,92,21626353
1441,98,24168561
1441,98,24281345
1610,103,27724842
1613,104,28208629
1880,119,28416703
1880,119,28583490
1883,120,28674462
1886,121,28888788
2318,157,30531352
2321,158,30901293
2393,167,31237751
2396,168,31372927
2460,174,34698321
2463,175,34961329
2582,180,36140785
2585,181,36667503
2585,184,40966201
2588,185,46437241
2628,186,46528895
2633,188,47073648
2633,188,92083233
2633,188,455179170
2636,189,468189120
2636,189,549027498
