instructions_covered,branches_covered,time_taken_nanos
340,28,10070632
342,29,10167495
385,36,13339675
388,37,13446338
838,88,14427497
839,89,14595986
840,90,14819790
885,98,14964715
885,98,15050407
923,107,17272347
923,107,17369321
996,121,20019863
999,122,20147735
1061,128,20690885
1937,182,20946589
1937,182,21081485
2012,186,21570992
2012,194,23907830
2074,205,24096918
2077,206,24464665
2160,222,25432138
2163,223,25577384
2201,231,27648027
2204,232,27726436
2257,240,28862488
2260,241,29082956
2304,246,29531696
2307,247,29813330
2358,255,30875893
2358,255,30965964
2360,256,34305762
2361,257,44077948
2361,257,70042906
2361,257,71655491
2405,270,72988407
2405,270,88397434
2537,278,107054926
2549,279,126251489
2549,279,137941769
2617,281,146162747
2633,283,147917441
2633,283,177033961
2633,283,177338067
2633,283,205110730
2633,284,237111825
2639,286,418709422
2641,288,422144661
2641,288,571821827
2820,300,2743356342
2895,305,2747724930
3002,314,3042306188
3004,315,3718841536
3004,315,5667346317
3009,317,6221588488
3009,317,7064847987
3014,319,7140195776
3014,319,7350731155
