instructions_covered,branches_covered,time_taken_nanos
477,32,8962743
537,37,9128166
540,38,9295494
609,45,11135252
611,46,11238678
641,48,11379114
961,62,11864925
1023,68,15300429
1026,69,15497543
1091,75,16279345
1094,76,16481518
1174,84,20516929
1177,85,20736766
1226,93,23369979
1226,93,23454409
1267,99,25898733
1270,100,25971191
1330,105,28053098
1333,106,28337097
1439,114,31457994
1442,115,31549407
1603,123,31785655
1603,123,31952692
2133,164,32595591
2264,186,32786883
2276,188,33128100
2284,194,33293304
2296,197,33965047
2296,197,34112647
2299,198,34703598
2299,198,36561360
2382,209,37381956
2382,209,37490321
2450,216,40368989
2453,217,40498154
2535,222,42663740
2538,223,43216177
2539,226,46641051
2555,229,46923396
2570,232,47944111
2610,233,48790717
2612,234,48971970
2612,234,84177059
2627,237,96805192
2627,237,97338804
2627,237,126291178
2637,239,126640029
2637,239,127843772
2642,241,136955507
2666,246,143046295
2666,246,143777111
2666,246,152666936
2683,249,174310572
2683,249,200279830
2686,250,214834726
2701,253,532221081
2701,253,542447911
