instructions_covered,branches_covered,time_taken_nanos
470,29,11023140
620,43,11501747
1021,61,11686527
1024,62,11999811
1024,62,12261537
1027,63,12675211
1073,71,18572907
1076,72,18682164
1378,86,20012956
1381,87,20118316
1381,87,20444113
1381,87,24730427
1381,87,25222409
1422,94,26190513
1422,94,26598436
1474,102,29070160
1477,103,29298643
1639,115,31713059
1642,116,31863114
1645,118,32049387
1675,120,32331501
1837,128,32574632
1927,134,37530073
1930,135,37849929
2171,144,40385535
2174,145,41423782
2175,146,43711037
2238,151,45286783
2241,152,45412551
2303,159,48790062
2306,160,49084400
2306,161,53272286
2308,162,56820521
