instructions_covered,branches_covered,time_taken_nanos
512,35,8332703
590,44,8477307
934,59,8615639
937,60,8726570
937,60,8804367
976,66,10505992
979,67,10762629
1041,73,11310878
1044,74,11696048
1151,79,14026475
1154,80,14458504
1263,86,18044781
1266,87,18124592
1313,94,21111283
1313,94,21241560
1426,100,24111409
1426,100,24230334
1595,105,27904308
1598,106,28426318
1707,114,28580740
1868,122,28722569
1868,122,28844320
1871,123,29104162
2303,159,30795177
2306,160,31154839
2382,169,31763893
2385,170,32058081
2450,176,36149656
2453,177,36233425
2574,183,39915624
2574,183,40004262
2576,186,43614324
2579,187,44238577
2619,188,44386968
2624,190,112520154
2624,190,143470446
2627,191,154799198
2627,191,203895722
2627,191,960844743
