instructions_covered,branches_covered,time_taken_nanos
1851,128,9053021
1852,129,9480771
1852,129,9921146
1873,135,13461357
1874,136,13907443
1918,142,18126009
1918,142,18198887
2105,158,19179616
2108,159,19259969
2111,160,19339900
2112,161,19425943
2112,161,20234987
2161,170,20783377
2173,172,21021468
2173,172,21193304
2201,175,23250223
2233,180,23723270
2234,181,23823019
2285,191,25400329
2297,193,25562606
2297,193,26184766
2530,214,27395461
2598,220,29870452
2599,221,30183866
2602,222,30369258
2678,232,31011545
2678,232,31140820
2724,238,35101037
2724,238,35187632
2996,254,35693310
2998,255,35848855
3001,256,36385021
3053,262,38353673
3053,262,38666536
3059,264,39566642
3390,301,44424811
3417,306,47091817
3417,306,56998967
3432,308,85896255
3521,311,87842584
3524,312,88549314
3546,315,98683063
3780,334,103052626
3780,334,103397921
3856,341,115480294
3859,342,115753943
3859,342,116559259
3862,343,124632393
3894,345,151800092
4243,376,242830229
4318,384,259827640
4323,387,273376723
4325,388,282627038
4326,389,392563524
4525,404,394399414
4525,404,401742684
4745,421,403635862
4832,429,422487287
4832,429,447768891
4882,432,477684349
4903,435,479369784
4906,436,503879905
4906,436,549323809
5007,445,625052120
5010,446,670128837
5469,488,820015062
5469,488,848420177
5472,489,880808712
5472,489,905166515
5472,489,925095062
5475,490,1012827918
5475,490,1136506924
5485,492,1255130357
5488,493,1307505580
5581,498,1352204381
5581,498,1383019334
5581,498,1569489587
5581,498,1928519485
5581,498,2036825640
5581,498,2178229576
5737,511,2716909148
5737,511,3018299153
5737,511,3375547965
5737,511,3376680161
5737,511,3902802639
5737,511,7294019787
5761,514,7356835721
5761,514,7543923405
5764,515,7835218955
5869,526,7837921738
5869,526,8964558854
5869,526,9247461364
5869,526,9248888680
5872,527,9258804306
5872,527,9259318260
