instructions_covered,branches_covered,time_taken_nanos
269,12,12577720
272,13,13086474
345,19,18089948
375,21,18265160
712,35,18594895
715,36,19321282
909,50,19595010
1190,62,19853070
1193,63,19999808
1193,63,20208233
1373,71,24427550
1376,72,24594937
1447,79,31075210
1477,81,31252065
1480,82,31443498
1640,90,31723388
1717,96,36554735
1720,97,36716572
1944,105,40099564
1947,106,40804511
2010,112,46878443
2013,113,47016796
2051,118,49128959
2054,119,49287980
2277,129,53743726
2280,130,53879844
2283,131,80004921
2286,132,80216662
2286,132,82319648
2286,132,86313498
2286,132,144144450
2287,133,203106617
2290,134,243792062
2290,134,555480734
2290,134,818998784
2290,134,1528678685
