instructions_covered,branches_covered,time_taken_nanos
462,31,10006749
520,36,10158287
521,37,10350691
593,44,12231486
594,45,12344010
624,47,12510295
960,61,13049266
1022,67,16698544
1025,68,16896629
1084,74,17777038
1087,75,17984682
1162,83,22314770
1165,84,22561618
1217,92,25569500
1217,92,25647538
1262,98,28266011
1265,99,28346474
1324,104,30499545
1327,105,30748487
1435,113,33993028
1438,114,34085553
1599,122,34341358
1599,122,34513154
2087,162,35161934
2218,184,35398763
2218,184,35502509
2221,185,35698130
2233,187,35799552
2245,190,35953885
2261,193,36242402
2261,193,38119921
2340,203,39606899
2343,204,39729121
2408,211,42986145
2488,216,43298227
2491,217,43419567
2495,220,48008796
2495,220,48113886
2495,220,48265403
2495,220,48910977
2505,222,49773983
2513,225,51059990
2513,225,51451452
2513,225,53049020
2553,226,53249430
2554,227,53326156
2557,228,126679085
2557,228,138108470
2557,231,148117483
2562,233,157665863
2562,233,161130801
2562,233,197825580
2577,236,211642271
2580,237,227629948
2580,237,255877224
2580,237,283700246
2580,237,452103513
2580,237,696617336
2595,240,839352847
2636,246,1220745870
2636,246,1231389396
2636,248,1231886518
2651,251,1232404680
