instructions_covered,branches_covered,time_taken_nanos
438,34,8824376
438,34,8909167
441,35,9507431
444,36,9979366
471,42,12486368
529,46,12625111
625,54,14600605
628,55,14708710
1232,75,15150347
1233,76,15430067
1294,81,17655065
1297,82,17831639
1350,91,20800547
1353,92,20907209
1537,100,21314331
1540,101,21722123
1602,107,21990131
1605,108,22378107
2155,130,23885895
2155,130,24065976
2163,134,24195582
2241,145,24330077
2244,146,24588998
2248,147,26937148
2251,148,84641163
2355,160,86763035
2380,163,136404848
2380,163,193358600
2380,163,524240658
2380,163,2541381299
2380,163,3130837629
2380,163,8160406482
