instructions_covered,branches_covered,time_taken_nanos
521,24,10155239
524,25,10495915
593,33,15625589
596,34,15827601
657,39,18421699
660,40,18549220
897,51,18813481
1301,67,18966752
1304,68,19083152
1307,69,19300454
1352,75,23519962
1355,76,23721404
1417,82,25916394
1420,83,26139928
1484,89,28081087
1487,90,28687256
1548,95,31075834
1551,96,31153391
1625,102,32643787
1628,103,32742143
1689,109,33460565
1692,110,33809055
1766,118,34763094
1769,119,35076327
1830,124,35904477
2227,140,36247848
2230,141,36399806
2272,144,36632627
2331,149,41299673
2334,150,41423949
2376,156,41640008
2376,156,41742994
2476,164,43320704
2476,164,43409132
2549,169,46308357
2628,176,46561407
2631,177,46700320
2700,185,49728721
2703,186,49849911
2748,192,53214989
2751,193,53307404
3029,217,55190013
3029,217,55304660
3032,218,55406713
3101,221,55542501
3376,235,57272239
3376,235,57372589
3547,244,57529507
3550,245,57868179
3612,250,59541040
3615,251,59645127
3672,257,61171941
3675,258,61523818
4058,273,63458405
4058,273,63725922
4061,274,63945599
4126,280,68503158
4129,281,68601755
4212,286,71570422
4215,287,71969518
4278,292,74297591
4374,298,74456031
4377,299,75208016
4426,306,76383064
4426,306,76480238
4435,308,79864282
4438,309,127010928
4438,309,134904972
4441,310,148241030
4442,311,203766278
4445,312,221160649
4448,313,230372750
4448,313,234078725
4449,314,925737270
