instructions_covered,branches_covered,time_taken_nanos
670,45,8354159
670,45,8453858
673,46,8541184
1009,63,8776059
1012,64,8870498
1013,65,9658691
1058,74,11957126
1059,75,12043891
1149,81,14228300
1149,82,14336515
1214,88,15408396
1215,89,15990609
1433,98,18751920
1433,98,18869814
1484,102,19678817
1584,110,23223072
1584,110,23372566
1626,115,26174825
1629,116,26347432
1694,122,27335364
1694,122,27426226
1757,130,30287849
1760,131,30405021
1860,138,33817606
1863,139,34342401
1946,145,38373349
1949,146,38573187
2216,159,40503775
2263,163,40664991
2314,167,40786281
2314,167,40916036
2317,168,41089275
2336,175,41821011
2557,182,45004032
2560,183,45129109
2560,183,45246873
2563,184,45366660
2621,188,49382539
2624,189,49644274
2624,190,51482487
2624,190,70416052
2624,190,93835226
2627,191,1717561359
