instructions_covered,branches_covered,time_taken_nanos
466,10,8944835
469,11,9245304
730,18,16245121
733,19,16512829
943,30,23844766
946,31,23935819
946,31,24393316
1046,33,24637058
1109,38,24886010
1176,40,25040452
1192,42,25128970
1195,43,25231174
1233,46,25732574
1434,52,26010070
1437,53,26163200
1437,53,26762176
1498,58,26904776
1501,59,27291739
1561,64,28636458
1624,70,28768268
1627,71,28892513
1699,79,30289802
1702,80,30470254
1763,85,32561708
1766,86,32681235
1766,86,32821991
1839,93,35818291
2037,100,36049960
2037,100,36185387
2040,101,36302909
2043,102,36669043
2109,115,36808488
2112,116,37641867
2129,118,38463424
2306,124,40260080
2306,124,40348057
2417,127,40538077
2417,127,41181727
2475,131,42884724
2475,131,42954627
2478,132,43165366
2481,133,43288750
2484,135,44499595
2484,135,44566281
2484,135,150303577
2487,136,150906179
2487,136,947124506
2488,137,2659765597
2488,137,3210807155
