instructions_covered,branches_covered,time_taken_nanos
670,29,11018684
673,30,11202092
712,35,11434222
715,36,11542236
846,49,14072202
849,50,14215914
937,58,14881285
937,58,14981966
1099,62,18277222
1178,66,18780235
1480,85,19129307
1567,91,21796853
1686,96,22389927
1689,97,22565740
1822,105,24520745
1860,106,24702630
1940,113,25019390
2054,122,26486521
2095,128,27750898
2095,128,28043582
2223,137,30497513
2223,137,30591882
2328,144,36538213
2427,149,41545804
2430,150,41703803
2590,154,42295294
2595,156,42569244
2638,158,43150966
2747,165,48333098
2856,172,52216248
2977,187,57000406
3041,194,59873972
3041,194,59992397
3068,198,61023401
3068,198,94137293
3192,204,94484201
3192,204,99244543
3192,204,111420571
3192,204,171570136
3192,204,174173520
3192,204,176881052
3192,204,191307084
3192,204,193001546
3192,204,200014839
3228,208,218625332
3228,208,221307906
3228,208,231104375
3228,208,236112386
3228,208,238827503
3228,208,457921523
3296,213,792482003
3391,215,811037263
3391,215,857361113
3391,215,884890400
3391,215,959197739
3391,215,1179458902
3391,215,1195413672
3391,215,1408213563
3391,215,1444333924
3429,216,2295986327
3429,217,2508754228
3518,219,2912291163
3518,219,3103389602
3561,220,3912036605
3599,221,4082999831
3599,221,4242833663
3599,221,4248595855
3599,221,5325097677
3599,221,7949436673
