instructions_covered,branches_covered,time_taken_nanos
267,12,9859305
267,12,10042342
270,13,10512403
525,30,13571810
525,30,13676449
902,46,13914069
1078,62,14207615
1081,63,14323535
1081,63,15104836
1370,77,15801326
1370,77,15906345
1373,78,16138124
1498,87,21433369
1501,88,21600947
1577,94,24090765
1580,95,24500903
2022,121,27967482
2025,122,28106966
2025,122,28208809
2028,123,28563852
2255,132,31845582
2255,132,31990156
2319,139,37541936
2319,139,37657175
2320,140,40123309
2323,141,55063322
2323,141,71448073
2323,141,75216705
2324,142,1137304282
