instructions_covered,branches_covered,time_taken_nanos
393,37,8466048
393,38,8636962
490,47,10840760
490,47,10928677
506,49,11180885
585,58,11676324
667,63,12545061
670,64,12734320
768,72,13604920
771,73,13990140
855,79,17470948
858,80,17585245
858,80,17744667
905,85,21103544
1048,91,21257326
1051,92,21953345
1054,93,24171069
1125,99,24405934
1128,100,24703699
1294,107,25504296
1296,108,27139616
1296,108,27215070
1477,115,89573298
1477,115,141658823
1477,115,320245738
1634,120,337041146
1674,124,393104993
1698,126,463275841
1876,133,470975296
2165,142,606955134
2165,142,607786541
2165,142,609000291
2165,142,685256395
2165,142,963283643
2165,142,1035103277
2165,142,1212009546
2168,143,6295349265
