instructions_covered,branches_covered,time_taken_nanos
2678,170,10593277
2679,171,10811491
2700,176,13480479
2701,177,14429518
3057,224,16358845
3060,225,17134134
3062,226,18295796
3184,237,21212333
3187,238,21337721
3348,250,21752337
3351,251,22060821
3351,251,22786737
3351,252,23839743
3387,259,24159539
3390,260,24253176
3442,271,25070405
3445,272,25474421
3445,272,27882415
3460,274,29828644
3482,276,30336777
3649,289,35402678
3651,290,35502227
3651,290,35837071
3653,291,36196322
3665,292,36510017
3685,295,37388672
3711,299,37542514
3722,302,38534574
3725,303,151697090
3725,303,298637164
3740,306,611619989
3777,309,693137909
3857,313,700187380
3857,313,708670568
3857,314,809219497
3860,315,904267581
3860,315,2069173941
