instructions_covered,branches_covered,time_taken_nanos
305,16,8727863
345,17,8840727
348,18,9037139
348,18,9200489
505,29,13358039
508,30,13461235
879,46,13615537
882,47,13921798
959,55,15374050
1032,60,15566485
1035,61,15671344
1286,73,19757890
1328,76,19908225
1328,76,20058269
1425,81,20477394
1428,82,20765239
1536,91,21919808
1536,91,22033413
1608,96,25042897
1611,97,25411336
1775,107,28022485
1778,108,28112666
1946,117,28340047
1949,118,28422333
2175,126,31621046
2178,127,31722709
2179,128,35449442
2252,133,35790018
2255,134,35890188
2323,140,37972595
2326,141,38138339
2330,142,39411542
2330,142,71860718
2330,142,121942095
2330,142,134605238
2330,142,151257170
2330,142,654668842
