instructions_covered,branches_covered,time_taken_nanos
479,32,8576398
537,37,8690764
540,38,8826582
609,45,10307800
612,46,10399323
642,48,10515203
963,62,10910723
1024,68,13740777
1027,69,13920117
1092,75,14532197
1095,76,14702099
1175,84,18434805
1178,85,18637960
1229,93,20976303
1229,93,21050514
1268,99,23076464
1271,100,23144393
1331,105,24855136
1334,106,25082376
1441,114,27866574
1444,115,27951645
1605,123,28172865
1605,123,28329982
2135,164,28868213
2147,167,28996927
2278,189,29140208
2281,190,29217154
2281,190,29835607
2297,193,31077801
2297,193,31266669
2297,193,31709369
2309,195,32160474
2309,195,32597933
2393,206,32845643
2393,206,32915144
2462,213,36105582
2465,214,36189431
2548,219,38042334
2551,220,38286526
2552,223,41266415
2554,224,42869744
2594,225,42999941
2594,225,87635062
2594,225,93799587
2594,225,94749117
2594,225,96669618
2594,225,97451190
2609,228,98314616
2609,228,98580340
2619,230,98909875
2627,233,99694131
2627,233,101921183
2627,236,103847123
2632,238,164711339
2632,238,187908982
2635,239,213440801
2635,239,500788160
2650,242,530598278
2650,242,758128097
2691,248,7060163399
2691,250,7564953695
2691,250,7565855645
2691,250,7568754560
2691,250,7574505582
2691,250,7582191572
2706,253,9939290856
