instructions_covered,branches_covered,time_taken_nanos
2571,128,9183929
2574,129,9276504
2629,136,9522691
2630,137,10173434
2651,142,10673552
2651,143,10884722
2686,149,11144214
2688,150,11358400
2940,169,14060372
2940,170,14237207
3385,191,14479987
3697,209,15419748
3697,210,16106230
3697,210,16523861
3697,210,17361609
3733,216,20279780
3757,218,20467466
3847,235,21145321
3847,236,21271660
3991,245,21580796
4039,252,22723743
4040,253,23029422
4094,260,23173235
4106,265,23340492
4107,266,23436103
4147,271,24262159
4147,272,24705319
4181,277,27731636
4181,278,27850040
4194,285,28287329
4195,286,28406124
4195,287,28679823
4228,292,29050085
4229,293,29286012
4510,318,32290326
4511,319,32414191
4514,320,32549618
4526,325,33136450
4692,336,37004843
4693,337,37169294
4728,340,37392798
4752,350,37687076
4788,354,37988277
4789,355,38336827
4791,357,39416654
4814,360,39733304
4814,360,73126721
5028,377,74106719
5028,377,76239522
5031,378,77324899
5032,379,95460706
5032,379,171078829
5032,379,171521178
5032,380,175433734
5073,383,188474462
5073,383,449343569
5073,383,474234860
5073,383,1019916298
5073,383,1473034789
5073,383,1841675473
5073,383,2078219478
