instructions_covered,branches_covered,time_taken_nanos
479,32,8442902
538,37,8565574
541,38,8711160
609,45,10329096
610,46,10417634
640,48,10533574
961,62,10956806
1023,68,14088752
1026,69,14262090
1092,75,14925458
1095,76,15106851
1176,84,18888840
1179,85,19102785
1230,93,21804185
1230,93,21909084
1268,99,24232006
1271,100,24305897
1329,105,26558125
1332,106,26816956
1439,114,29979459
1442,115,30073357
1603,123,30317189
1603,123,30486230
2132,164,31088261
2263,186,31253364
2275,189,31599510
2287,191,31829325
2287,191,32181833
2290,192,32458087
2290,192,33895101
2306,195,34081243
2306,195,34216630
2392,206,35295435
2392,206,35410242
2463,213,37135953
2466,214,37273794
2552,220,37995021
2552,220,38100451
2554,223,43232518
2554,223,43366762
2554,223,44029979
2554,223,44501954
2569,226,45012120
2577,229,45580127
2577,229,45967641
2577,229,47540021
2617,230,47739349
2618,231,47908760
2618,231,99641178
2618,231,105697296
2618,231,107289354
2618,231,109710703
2618,231,115393834
2618,234,129032403
2623,235,146235257
2623,235,148499188
2628,236,195829222
2628,236,250146449
2628,236,338551201
2633,238,352172487
2636,239,435110659
2636,239,549511791
2636,239,722025264
2651,242,1092018616
2675,247,1568560520
2692,250,1573962167
2692,250,1574181593
2707,253,1575269555
