instructions_covered,branches_covered,time_taken_nanos
309,17,9305228
437,29,9646044
437,29,9755111
809,45,9911066
812,46,10109612
815,47,10460868
859,54,12432876
859,54,12499542
898,59,13775580
901,60,13890729
1225,78,15941185
1228,79,16064228
1228,79,16227608
1228,79,16590396
1296,85,17171457
1299,86,17571636
1337,91,19150749
1340,92,19303889
1457,105,21354075
1460,106,21429208
1490,108,21513237
1490,108,21641530
1659,117,22346015
1929,131,24811749
1932,132,24900177
2004,137,27999211
2007,138,28108047
2077,145,30028156
2080,146,30250628
2081,147,31464268
2084,148,34830248
2084,148,54200272
2085,149,435698691
