instructions_covered,branches_covered,time_taken_nanos
231,11,9444542
353,20,9699605
353,20,9781300
732,36,9904464
735,37,10055660
823,44,12236474
826,45,12337736
869,51,15109349
869,51,15170515
1149,63,16428009
1152,64,16502260
1152,64,16625594
1294,77,18072807
1294,77,18188086
1297,78,18258209
1471,87,18443319
1702,96,20404376
1705,97,20654080
1944,109,22939812
1944,109,23037708
1979,112,23143929
2001,116,23265850
2004,117,24260175
2072,123,26335058
2075,124,26587196
2148,131,28942560
2151,132,29048311
2294,138,29400007
2297,139,29865570
2335,141,29986709
2339,142,33681734
2342,143,36734240
2342,143,57256379
2342,143,57778960
2343,144,125566971
2343,144,3189743802
2343,144,4306468036
2343,144,5024119671
