instructions_covered,branches_covered,time_taken_nanos
442,28,10457750
442,28,10564502
445,29,10780942
445,30,10916229
616,39,15670318
649,41,15919590
649,41,16035039
697,44,16214259
773,50,16737621
773,50,16854793
803,52,17027751
814,54,17286461
1024,69,18642381
1027,70,18830688
1027,70,19185911
1308,82,23725905
1311,83,23869838
1311,83,23984986
1311,83,24860204
1643,101,29843689
1643,101,29967093
1646,102,30242585
1722,110,30808939
1798,113,30953633
1801,114,31198627
1804,115,31532199
2052,126,34875114
2052,126,35054815
2217,134,35264061
2395,139,35465834
2398,140,35971973
2399,141,37063492
2462,147,37403085
2465,148,37968427
2467,149,38326986
2468,150,59621613
2468,150,77267535
2503,153,115822072
2519,155,116032241
2519,156,117242534
2560,159,119188182
2589,162,173488029
