instructions_covered,branches_covered,time_taken_nanos
460,29,7873600
461,30,8175432
1049,62,11398820
1049,62,11500011
1052,63,11655586
1053,64,11863100
1056,65,12633770
1127,74,16402111
1127,74,16477173
1168,79,18862533
1171,80,18942294
1429,92,20077044
1471,95,20191882
1471,95,20277404
1514,101,22370921
1517,102,22513151
1572,111,23269384
1575,112,23433394
1776,125,23718004
1779,126,23978307
1782,128,24133902
1812,130,24299325
1974,138,24407119
2037,143,26394746
2040,144,26622688
2130,151,28457344
2130,151,28533669
2368,160,30250893
2368,160,30344821
2371,161,30954616
2372,162,34129272
2435,168,34982249
2435,168,35069514
2501,176,35947347
2501,176,36016478
2502,177,38696236
2502,177,63141096
2502,177,63770008
