instructions_covered,branches_covered,time_taken_nanos
212,10,8203391
215,11,8662111
274,21,12210297
338,31,12318542
341,32,12430114
389,40,15302178
389,40,15408480
468,46,18073822
832,61,18231141
835,62,18309649
838,63,18452871
1091,72,20991433
1094,73,21098226
1375,85,26224443
1378,86,26324273
1378,86,26544059
1378,86,27454806
1654,105,30015720
1654,105,30102395
1657,106,30197224
1660,107,30361406
1709,117,30653990
1712,118,30749020
1734,121,31075509
1965,130,33577533
1968,131,33720454
2036,137,35331929
2039,138,35444662
2043,139,37278499
2043,139,74751836
2043,140,246795408
2044,141,345722362
