instructions_covered,branches_covered,time_taken_nanos
512,35,8247414
590,44,8394823
934,59,8526332
937,60,8623657
937,60,8697156
976,66,10297129
979,67,10490185
1041,73,10997848
1044,74,11339716
1151,79,13531130
1154,80,13937630
1263,86,17158376
1266,87,17234150
1313,94,19891467
1313,94,20090233
1426,100,22544616
1426,100,22653232
1595,105,25985178
1598,106,26443026
1707,114,26582039
1868,122,26695524
1868,122,26811264
1871,123,27059454
2303,159,28633308
2306,160,28958564
2382,169,29244046
2385,170,29453132
2450,176,29835076
2453,177,29915298
2571,182,30551674
2574,183,31284694
2576,186,31922112
2616,187,34729665
2619,188,34914505
2624,190,99238319
2624,190,130018476
2627,191,149178306
2627,191,196019228
2627,191,234016798
