instructions_covered,branches_covered,time_taken_nanos
442,46,9737044
445,47,9837485
536,54,13575539
539,55,13747285
630,64,16773109
633,65,17333381
776,71,19364631
776,71,19450684
779,72,19786831
838,77,24438667
841,78,24937362
905,84,28835220
908,85,29252901
969,90,33946958
972,91,34106099
1152,103,34762163
1152,103,35008389
1155,104,35440759
1219,112,38514304
1222,113,38718321
1289,124,40567095
1292,125,40752045
1358,133,41417116
1361,134,41580906
1422,141,42385320
1425,142,42490059
1533,148,46222543
1536,149,47416305
1600,157,49186661
1603,158,49788040
1668,164,51272734
1668,164,51384336
1791,174,55666992
1791,174,55820824
1794,175,56207567
1885,181,57874636
1888,182,58108680
1962,189,62724628
1965,190,63133383
2084,208,67651827
2084,208,67730066
