instructions_covered,branches_covered,time_taken_nanos
804,75,9550996
804,75,9644313
804,76,10288133
838,82,11475774
880,89,11609899
880,89,11680653
905,95,11802624
1021,102,12576020
1021,103,13067161
1475,126,14723291
1478,127,14819403
1481,128,14922198
1481,128,15106397
1636,142,16034165
1636,142,16203657
1639,143,16416751
1713,148,17114683
1716,149,17238909
1760,157,19391449
1763,158,19676500
1817,168,21158689
1820,169,21385720
1929,180,23303856
1929,180,23382184
2157,188,24293502
2160,189,24540340
2207,197,26285909
2207,197,26367674
2317,203,26911745
2320,204,27195363
2406,216,30219686
2409,217,30352498
2523,233,30898823
2523,233,31005516
2620,241,32216351
2780,249,32326449
2783,250,32519115
3030,265,32900347
3033,266,34844262
3112,276,35292752
3115,277,35422648
3132,280,40661129
3132,281,48693956
3132,281,126934731
3183,285,175246883
3183,285,175551350
3588,304,948018477
3591,305,1193294378
3601,309,1203515183
3825,322,1345257893
3825,322,1396892804
3868,323,1451541808
3925,326,2435009603
3925,326,2504289271
3925,326,2509435847
4061,332,2880773965
