instructions_covered,branches_covered,time_taken_nanos
962,68,8710001
965,69,9219708
1070,84,12438590
1070,84,12531355
1074,85,12924731
1097,86,13292458
1217,95,15395064
1314,107,15760336
1418,115,15965966
1475,120,16189400
1475,120,16287456
1475,120,16796350
1475,120,18256178
1515,129,20254506
1755,148,21871701
1756,149,21973264
1756,149,22075538
1794,152,22290425
1941,163,24183533
2071,172,24314922
2071,172,24642674
2077,174,24807095
2200,179,26872901
2203,180,27053995
2269,187,27283830
2272,188,27581024
2566,203,31083744
2569,204,31195125
2572,208,31288442
2597,210,31488461
2839,226,32509396
3014,232,33343397
3014,232,33446773
3075,237,36485103
3078,238,37425756
3284,248,40640430
3414,257,40771208
3414,257,40884713
3416,259,41389220
3419,260,59214871
3419,260,105880543
3419,260,119182699
3419,260,123321134
3419,260,124454432
3448,262,143875017
3448,262,177984406
3448,262,355511525
3448,262,2020024840
3448,262,2789223421
3448,262,3933638992
3448,262,4296256348
3448,262,6571883138
3448,262,6775174827
