instructions_covered,branches_covered,time_taken_nanos
204,9,8735914
207,10,9379244
310,16,11945149
313,17,12237474
419,24,13033643
422,25,13218935
525,34,14951520
525,34,15096014
644,45,17952049
647,46,18042441
711,51,19831112
714,52,19981457
778,57,22143927
781,58,22424149
873,64,24417518
876,65,24558245
966,72,27239038
966,72,27438607
970,73,28986341
