instructions_covered,branches_covered,time_taken_nanos
532,33,9824109
532,33,9930090
660,45,10783126
663,46,10931247
800,51,14104181
803,52,14776725
863,57,18641700
866,58,18725379
931,64,21158019
931,64,21269761
1029,73,24167262
1032,74,24261110
1093,79,24620391
1096,80,24966467
1155,85,27250576
1158,86,28009695
1218,91,30085729
1221,92,30201920
1323,103,34064711
1326,104,34168327
1389,109,38065503
1392,110,38830312
1489,120,39747110
1548,125,40301260
1551,126,40449421
1610,131,44286483
1613,132,44395009
1673,137,45273444
1676,138,45455228
1733,143,45761088
1736,144,46187356
1950,155,50537661
1950,155,50661265
2042,162,56632352
2109,169,57928508
2112,170,58495142
2172,175,59731285
2175,176,59847355
2238,182,60205073
2241,183,60632843
2298,188,63274490
2301,189,63442358
2392,194,68272873
2434,200,73539966
2434,200,73718203
2512,206,76833277
2624,216,77592897
2624,216,77811311
2766,229,80719442
2864,239,81143015
2867,240,81496465
2925,245,86307593
2928,246,87361891
3006,259,89615813
3009,260,89797217
3089,267,93748145
3092,268,93832395
3206,279,97083276
3209,280,97319844
3344,296,101637086
3347,297,101721907
3436,302,105443340
3439,303,105580971
3522,314,110778722
3566,320,115450185
3569,321,115538373
3653,330,116957272
3655,331,121120582
3658,332,176524345
3661,333,243909456
