instructions_covered,branches_covered,time_taken_nanos
509,34,8828334
593,42,8996122
956,57,9210158
959,58,9306330
959,58,9384748
993,64,11098526
994,65,11300800
1054,71,11820675
1057,72,12174826
1167,77,14400415
1170,78,14823667
1279,84,18181431
1282,85,18261644
1326,92,21009772
1326,92,21134850
1441,98,23745367
1441,98,23863211
1610,103,27286890
1613,104,27769775
1722,112,27920320
1883,120,28046600
1883,120,28177087
1886,121,28433613
2318,157,30083581
2321,158,30479331
2393,167,30754352
2396,168,31294065
2460,174,34486837
2463,175,34876636
2582,180,35070052
2585,181,35234554
2585,184,37914543
2588,185,40074638
2628,186,40169006
2633,188,42504794
2633,188,146878574
2636,189,166200136
2636,189,290744277
2636,189,388910791
