instructions_covered,branches_covered,time_taken_nanos
979,67,10572659
979,67,10667008
982,68,10759333
1085,82,10895721
1085,82,11009938
1112,84,11099467
1165,90,13667254
1168,91,13850211
1290,97,17454613
1290,98,18856681
1326,106,22131728
1326,106,22232069
1384,114,24511309
1386,115,24714033
1417,122,25747642
1490,131,25881245
1492,132,25966757
1670,142,26105801
1708,145,26614555
1804,155,28477125
1934,164,28584889
1940,166,28695960
1941,167,29982218
2072,174,32151339
2075,175,32230660
2137,181,32621000
2140,182,32859201
2429,204,36875123
2430,205,36964533
2433,206,37226549
2433,206,37476192
2433,206,37570642
2433,206,38455869
2433,206,39546907
2433,206,40181661
2608,212,42284777
2611,213,42612037
2677,219,44497421
2677,219,44614874
3008,237,45964401
3008,237,46106972
3037,239,46280871
3040,240,46906968
3044,242,49035532
3044,242,103007462
3044,242,142713311
3044,242,553317188
3044,242,564412449
3044,242,1983033843
