instructions_covered,branches_covered,time_taken_nanos
648,43,8696715
648,43,8827272
1052,64,9098787
1053,65,9205599
1053,65,9355353
1056,66,9484087
1115,74,12282893
1116,75,12383473
1254,87,15391625
1256,88,15512454
1256,88,15796423
1341,97,18116099
1344,98,18224866
1386,104,20931025
1386,104,21034822
1471,110,21443436
1474,111,21993359
1859,130,24891342
1862,131,24987574
1865,132,25255271
1865,132,25393243
1924,137,26671777
1927,138,26875503
1996,143,27863987
1999,144,29131599
2069,151,30632945
2072,152,30852401
2074,153,31685400
2075,154,33575162
2078,155,34635151
2078,156,37306605
2078,157,212379154
2078,157,869668412
