instructions_covered,branches_covered,time_taken_nanos
564,39,8160354
622,46,8409235
973,61,8544382
973,61,8621308
976,62,9052706
1026,69,12747391
1029,70,12819277
1268,79,13677464
1310,82,13784077
1313,83,14038309
1582,105,15165055
1585,106,15371276
1585,106,16928659
1649,114,17228778
1694,117,17337604
1694,117,17448575
1736,123,19277643
1736,123,19350672
1830,131,21673757
1990,139,21776782
1990,139,21902420
1993,140,22024221
2223,150,23701402
2223,150,23848701
2223,150,23984478
2275,156,27010897
2278,157,27201829
2338,162,28914446
2341,163,29154562
2344,165,29315006
2345,166,96472638
2345,166,102315737
2345,166,136147878
2346,167,224041529
2346,168,402046756
