instructions_covered,branches_covered,time_taken_nanos
864,44,10208231
941,51,10370258
941,51,10504232
1072,64,13525750
1075,65,14158419
1162,73,18097967
1162,73,18647199
1288,77,22093331
1406,82,22864864
1409,83,23200610
1539,91,24614340
1661,99,30782162
1664,100,31304543
1768,106,35235184
1868,111,37484017
1871,112,37986590
1994,116,38457763
2101,123,43460306
2209,130,46565001
2332,145,53182736
2332,145,53302924
2348,149,58208894
2351,150,63449849
