instructions_covered,branches_covered,time_taken_nanos
169,13,9358279
169,13,9441978
393,17,12343989
487,22,17810833
490,23,17988870
593,30,18665122
596,31,18776423
726,36,20663119
729,37,20806481
837,42,22725729
840,43,23468347
945,49,24312467
948,50,24816432
1116,61,26616975
1116,61,26778211
1251,67,27661055
1254,68,27747749
1258,69,29668600
