instructions_covered,branches_covered,time_taken_nanos
356,29,8636089
372,31,8733935
372,31,8844575
470,34,9068700
472,35,9160243
646,53,10148997
671,56,10238998
671,56,10403199
695,59,10591927
724,61,10865756
724,61,12369937
724,61,12759245
810,68,15034107
876,76,15732080
879,77,15904146
994,89,17286847
1044,93,17416042
1047,94,17552811
1047,94,17744575
1050,95,18112252
1050,95,19162192
1050,95,20028554
1111,100,20384148
1114,101,20845412
1115,102,23715873
1115,102,41901744
1118,103,48232615
1118,103,64843470
1118,103,132116406
1118,103,166623724
1118,103,295292516
1118,103,344712050
1118,103,358250592
1118,103,669057425
