instructions_covered,branches_covered,time_taken_nanos
396,23,8261960
399,24,8467219
519,29,8594320
522,30,8750927
581,35,12028640
584,36,12401937
697,43,13932118
727,45,14052105
730,46,14220324
1067,60,14349309
1134,66,15065636
1137,67,15574811
1245,73,17752419
1245,73,17834414
1324,79,20161155
1362,84,20271614
1365,85,20439683
1678,99,21492178
1678,99,21651730
1681,100,21893518
1681,100,22149724
1763,107,26007576
1763,107,26114359
2058,126,26723513
2058,126,26802032
2061,127,27025606
2064,128,27385037
2185,133,29437297
2188,134,30283100
2250,140,30712184
2250,140,30805721
2506,149,34299383
2506,149,34402619
2509,150,34570627
2590,157,35611660
2593,158,35858939
2656,163,36289956
2659,164,36637184
2663,165,38935891
2666,166,72615720
2666,166,83039397
2667,167,571753203
