instructions_covered,branches_covered,time_taken_nanos
217,12,10613019
220,13,10898059
342,18,13551089
345,19,14275832
427,28,18135880
430,29,18543152
475,36,19956822
475,36,20075056
903,55,21755732
906,57,21925013
910,58,22258335
913,59,22381508
992,64,25554023
1046,68,27720590
1203,74,28910766
1203,74,29011908
1336,83,32469833
1339,84,32580282
1342,85,32692655
1358,87,33066334
1400,92,37528482
1400,92,37625937
1403,93,37763258
1483,100,39706772
1486,101,39837199
1665,111,40486941
1665,111,40616767
1668,112,40780878
1724,118,44496061
1727,119,44665281
1821,128,47502961
1824,129,47726265
1961,138,47943857
1964,139,48587908
2034,144,51887804
2034,144,52022218
2037,145,52169197
2143,151,56945662
2143,152,57103110
2146,153,57524870
2210,158,61494014
2213,159,61661401
2336,169,63305798
2336,169,63458848
2339,170,64386507
2457,178,68262925
2460,179,68508260
2463,180,68659748
2566,188,69315250
2569,189,70530354
2670,195,70797821
2879,209,74473439
2913,211,74589189
2916,212,74679820
3007,216,80084847
3217,228,82542776
3220,229,82688622
3220,229,82857282
3223,230,82991416
3279,236,83199140
3282,237,83332062
3388,249,83579732
3430,254,87350259
3433,255,87479033
3587,260,89110446
3634,266,93954800
3637,267,94482060
3653,269,98288916
3668,273,179079100
3671,274,264063695
3689,278,280447163
3692,279,286305829
3695,280,484288304
3698,281,595062428
3698,281,1493361873
3701,282,2408261867
