instructions_covered,branches_covered,time_taken_nanos
245,11,9843605
318,16,10088920
321,17,10199580
415,26,11998649
415,26,12259083
506,33,16274703
509,34,16386895
596,40,19162776
599,41,19364018
792,48,20065698
795,49,20566146
874,55,22317956
877,56,22638413
937,63,22794078
937,63,22873619
1009,69,23489977
1012,70,23693182
1219,78,24197778
1222,79,24730247
1299,85,28424909
1299,85,28585584
1303,86,32416163
1306,87,33213434
