instructions_covered,branches_covered,time_taken_nanos
427,37,9085091
430,38,9166325
538,48,9373327
541,49,9559390
662,56,12638096
662,56,12721173
752,64,15147042
752,64,15248283
859,73,18450934
862,74,18794104
1012,79,19957560
1015,80,20379730
1166,85,25033371
1169,86,25481250
1224,93,29316329
1227,94,29693685
1280,100,34072885
1283,101,34211879
1614,133,37791003
1865,151,38559259
1899,158,39174836
1902,159,39249337
1905,162,41251292
1906,163,43597188
1965,171,44551377
1965,171,45092002
2085,180,56054371
2125,182,56395978
2176,185,76074248
2487,212,93192175
2487,212,93538792
2488,213,93706891
2491,214,94003403
2496,218,99982056
2529,220,103410404
2529,220,105678684
2577,225,115134477
2583,227,150269185
2597,232,234754206
2621,238,244901399
2880,255,253147059
2975,261,269109877
3014,263,269670078
3014,263,275170244
3014,263,486975390
3014,264,493297423
