instructions_covered,branches_covered,time_taken_nanos
461,37,9089880
464,38,9621558
518,43,10814890
521,44,11019558
785,66,11578427
785,66,11691061
852,73,17384933
855,74,17522804
928,85,19197209
945,88,19462491
1011,94,23934909
1014,95,24592405
1085,103,26160457
1085,103,26282739
1146,108,32390656
1149,109,32583722
1236,116,36063158
1349,123,36805605
1352,124,37239518
1435,133,39946739
1438,134,40147660
1629,157,42231159
1629,157,42464281
1629,157,43030344
1629,157,43355280
1675,163,59320552
1678,164,59398149
1833,172,62222062
1836,173,62315950
1839,174,62400710
1969,180,63140723
1972,181,63506256
2028,187,64848109
2031,188,64967566
2098,196,65388794
2098,196,65509934
2161,203,72796396
2161,203,72878972
2778,244,75420409
2778,244,75545647
2844,250,76529882
2847,251,77311965
2847,252,77926690
2850,253,131111722
2850,253,148847289
2850,253,195900749
3065,271,213387625
3223,284,242165885
3223,284,291002464
3237,286,361696574
3237,286,376666941
3237,286,379819165
4091,358,393426759
4094,359,415713343
4150,370,434249688
4158,371,437978997
4199,377,446914124
4199,377,456219612
4221,383,662186922
4221,383,911213190
4326,398,950533972
4329,399,952134797
4466,404,959725615
4492,407,1286570518
4492,408,1464032195
4535,411,1471505631
4535,411,1662756576
4540,413,2283166710
4543,414,2846121558
4600,418,2846808901
4600,418,2856335629
4600,418,2870664038
4653,426,3496614744
4653,426,5803853402
4661,429,7569750791
4661,429,8104825151
4661,429,9235747118
