instructions_covered,branches_covered,time_taken_nanos
441,32,8534469
444,33,9016703
540,41,12891548
561,43,12987670
612,50,16479800
640,52,16993785
894,67,18320590
894,67,18417634
1007,75,18570123
1010,76,18651848
1015,78,18796903
1089,87,21132339
1092,88,21653447
1157,95,25505069
1160,96,25639012
1181,98,25806540
1391,119,26598181
1391,120,26687971
1654,137,30471082
1654,137,30597442
1657,138,31158556
1728,143,31315513
1731,144,31581177
1733,145,35183395
1733,145,43865053
1930,155,45691115
1933,156,50774140
1936,157,52112978
1936,157,78068762
1936,158,101613634
1936,158,108517361
2041,165,110086817
2044,166,112700461
2067,168,121786135
2070,169,124338854
2070,169,126375525
2070,169,126625699
2146,173,153478151
2146,173,153815110
2149,174,156329116
2177,176,161767766
2597,190,162278133
2597,190,295714963
2741,196,322796431
2744,197,406589434
2744,197,406871488
2744,197,407366266
2747,198,409769272
2747,198,411577409
2750,199,443791055
2750,199,529710869
2750,199,532409585
2753,200,563225862
2753,200,692125271
2753,200,695660101
2936,206,1135546725
2939,207,1163463145
3379,224,1185876293
3379,224,9245384205
