instructions_covered,branches_covered,time_taken_nanos
451,30,9156325
452,31,9464439
551,38,11570090
551,38,11675730
554,39,11763526
782,51,13463859
784,52,13555784
784,52,13665281
787,53,13762756
816,58,18464086
817,59,18579876
980,69,18870446
983,70,19033425
983,70,19219188
1155,76,20263206
1158,77,20752484
1239,84,22603171
1242,85,22725042
1509,96,27255399
1512,97,27342424
1512,97,27477430
1635,106,32409377
1638,107,32674750
1657,111,33143188
1709,117,35622989
1712,118,35936924
1823,124,36323777
1826,125,36675474
1883,130,40255870
1886,131,40436933
2136,142,43315258
2136,142,43425127
2171,145,43537610
2198,152,43835164
2239,155,45049986
2307,160,47163602
2307,160,47252801
2310,161,47411041
2382,166,51397257
2382,166,51483290
2440,170,52872603
2440,170,52964868
2440,171,53148285
2440,171,194893454
2443,172,392853740
