instructions_covered,branches_covered,time_taken_nanos
467,34,9008438
536,41,9149786
900,56,9298748
903,57,9392195
903,57,9468540
939,62,11156530
942,63,11359215
1258,98,11994509
1261,99,12098276
1330,104,15845019
1333,105,16144006
1391,110,17920834
1394,111,18079785
1560,116,20633677
1563,117,20814961
1641,124,25724318
1644,125,25891254
1644,125,26408164
1931,139,27462643
1934,140,27744778
1934,140,27851350
1987,149,32692267
1987,149,32773091
2083,157,35926479
2083,157,36153049
2086,158,36244462
2246,166,36352326
2318,171,38438101
2321,172,38704165
2546,180,42577548
2549,181,43035827
2614,189,48472093
2614,189,48617438
2636,192,49026955
2641,194,52064584
2641,194,54492617
2642,195,54712744
2642,195,85908003
2642,196,116545837
2642,196,121927459
2643,197,169128412
