instructions_covered,branches_covered,time_taken_nanos
418,38,8908105
421,39,9388806
481,44,12827243
484,45,12937552
893,59,14211988
896,60,14316235
899,61,14417437
998,79,19472409
1001,80,20171905
1304,92,23163996
1304,92,23388101
1307,93,23615362
1371,99,24015881
1371,99,24099579
1600,105,28872877
1603,106,29039062
1774,111,35266796
1777,112,35545084
2031,122,39947228
2031,122,40102582
2066,125,40341575
2099,127,40738518
2147,134,44725825
2150,135,45450549
2156,137,46014087
2156,137,46086875
2160,138,96936880
