instructions_covered,branches_covered,time_taken_nanos
368,23,8854533
368,23,8947429
517,37,13804916
517,37,13919774
520,38,14449708
597,46,16048629
600,47,16181761
676,53,17823954
679,54,17944342
740,59,19246400
743,60,19516913
805,65,20672653
808,66,20954558
864,74,23890533
867,75,24001242
935,82,24207043
938,83,24661103
1039,93,26450305
1039,93,26562217
1042,94,26903644
1099,100,28843360
1099,100,28955323
1171,108,29308081
1171,108,29404574
1231,113,31794404
1234,114,32279974
1235,115,35234234
1434,130,79786790
1434,130,94738330
1435,131,124339266
1435,131,305582319
1693,139,343215630
1934,150,375111406
1934,150,400640154
1934,150,407543680
1934,150,628222731
1935,151,633479886
1935,151,659894994
1935,151,1017563799
1935,151,1140945170
