instructions_covered,branches_covered,time_taken_nanos
684,58,9073218
794,66,9347267
794,66,9429823
1193,91,13956553
1193,91,14055741
1196,92,14188112
1235,103,18223120
1238,104,18309624
1298,115,19262490
1301,116,19338174
1541,139,22100049
1544,140,22377414
1544,140,22674567
1850,151,23547201
1850,151,23707345
1885,154,23877517
1901,156,24063169
1938,158,24496320
2010,165,27101508
2013,166,27294494
2214,183,30977845
2214,183,31092994
2217,184,31485518
2278,190,33316428
2278,190,33508973
2336,195,34764593
2336,195,34871395
2339,196,34998707
2342,197,37873756
2342,198,38393061
2361,200,169770053
2361,200,1487442523
2361,200,1974402649
2361,200,3693936170
2361,200,6110242236
2361,200,6669654258
2361,200,7007035461
2361,200,8317558513
2361,200,8413327634
