instructions_covered,branches_covered,time_taken_nanos
415,17,9343462
531,26,9560042
531,26,9648650
661,35,11348513
664,36,11483869
765,44,14977833
768,45,15151291
856,52,18349003
859,53,18418585
932,58,19157846
935,59,19309955
1152,75,21150334
1155,76,21275821
1155,76,22120272
1216,81,23457367
1219,82,23534443
1307,89,26002251
1307,89,26079167
1441,98,28599475
1444,99,29159967
1492,106,29814157
1492,106,29904719
1642,119,30921506
1645,120,31244379
1779,129,31945417
1782,130,32357579
1871,137,33341674
1874,138,33823457
1941,144,36499921
1941,144,36597596
1943,145,39523592
1945,146,39799666
