instructions_covered,branches_covered,time_taken_nanos
221,13,8149248
224,14,8261922
294,22,10916544
294,22,11639945
390,30,13829606
393,31,14525856
611,41,17323129
614,42,17880665
700,48,20108388
703,49,20330639
808,57,22895972
811,58,23049002
887,64,25444493
890,65,25534654
1022,71,28929189
1057,74,29071489
1226,82,32967955
1229,83,33241744
1340,92,38983569
1343,93,39729703
1548,105,43001425
1551,106,43098289
1703,114,45077411
1706,115,45442924
2083,136,46962975
2083,136,47052134
2088,138,47188963
2091,139,47268134
2091,139,47377541
2101,142,47822605
2213,147,48652317
2216,148,48775621
2232,150,48897742
2349,156,50163261
2349,156,50235919
2484,164,53691640
2484,164,53770389
2670,173,55834392
2673,174,56109894
2758,178,57779158
2784,179,65518159
2810,180,76962654
2814,181,81923377
2836,183,82545196
2843,184,82706842
2913,189,83363878
2913,190,85779637
2913,190,117536016
3049,199,149463399
3052,200,150752332
3052,201,156746485
3057,203,164838675
3138,208,195459942
3241,211,206664301
3245,212,208979049
3320,216,209475160
3468,220,212378473
3487,222,213975621
3490,223,215032384
3493,224,218098707
3525,226,218573567
3558,228,219985023
3574,230,233220462
3652,235,237176842
3707,238,240904388
3714,239,329851089
3721,240,386687300
3756,243,416232297
3759,244,416586208
3776,246,420905937
3795,247,423120845
3795,247,432146665
3825,249,436751073
3846,252,475567746
3851,254,513991033
3866,257,612053394
3899,259,639152344
3902,260,643670689
3907,262,647011582
4071,268,648324581
4083,269,650498472
4100,271,650918217
4135,274,651654653
4154,275,652787381
4206,279,670224486
4206,279,1370558177
