instructions_covered,branches_covered,time_taken_nanos
669,42,8272310
743,51,8541831
1107,67,8683640
1107,67,8776897
1110,68,9112333
1154,76,13558500
1154,76,13658770
1269,88,14629771
1272,89,14768694
1272,89,14862302
1589,105,17807244
1592,106,18044834
1592,106,18136097
1636,112,23054069
1639,113,23158577
1701,120,24914285
1704,121,25112321
1742,126,27441025
1745,127,27526918
1864,138,28847360
2032,147,28961687
2032,147,29054463
2287,158,29713472
2290,159,30677239
2355,165,33057961
2358,166,33339295
2360,167,33815988
2361,168,37586385
2364,169,74912667
2364,169,113751285
2364,169,114410835
2365,170,222463599
