instructions_covered,branches_covered,time_taken_nanos
345,26,9190998
348,27,9314733
348,27,9396498
408,34,12938775
411,35,13094160
528,46,15499140
531,47,15577739
531,47,15883038
594,53,19583084
597,54,19719333
658,59,21522863
661,60,21639023
941,81,24646105
964,82,25143458
976,83,25234711
1163,97,27031338
1186,98,27235034
1198,99,27532849
1261,104,30347045
1264,105,30444911
1264,105,30581851
1387,111,33145232
1387,111,33222708
1390,112,33579635
1679,117,34407285
1682,118,35283496
1819,124,35778655
1822,125,36011627
1885,131,36972308
1888,132,38395006
1949,139,39899910
1949,139,39985472
1952,140,40411871
2014,147,41049059
2060,152,41163546
2060,152,41256943
2063,153,41481269
2128,159,41709802
2128,159,41839658
2131,160,41996706
2252,166,43839170
2252,166,43992120
2255,167,45001574
2337,172,46786588
2337,172,46882490
2340,173,47190915
2406,181,51124264
2409,182,51258759
2516,190,52579814
2516,190,52671989
2519,191,53376114
2591,196,56071916
2594,197,56473016
2660,203,59191411
2660,203,59313082
2663,204,59745191
2704,209,60042054
2704,209,60133427
2707,210,60618517
2753,216,61902552
2753,216,61983045
2756,217,62190208
2760,218,63971044
2760,218,64058140
2760,218,215901340
2760,218,218509035
