instructions_covered,branches_covered,time_taken_nanos
321,21,7536475
321,21,7614623
326,23,7801277
329,24,7916796
402,31,11301882
405,32,11433662
501,40,13785339
866,55,13924212
866,55,14022088
869,56,14159007
950,63,16527957
950,63,16637846
966,65,16875356
969,66,17040208
1034,72,18056915
1074,79,18340884
1074,79,18428640
1077,80,18587100
1154,84,19788427
1417,99,21350198
1420,100,21525189
1420,100,21627393
1420,100,21714528
1423,101,21959052
1854,137,22350193
1857,138,22502261
1860,139,23103641
1938,148,26912721
1941,149,27096860
1993,151,27798660
2247,162,28634845
2315,168,30166108
2353,172,30268422
2356,173,30588709
2356,174,31526426
2362,177,32825749
2365,178,70240846
2395,180,70630835
2395,180,77200588
2398,181,104046813
2401,182,120753009
2518,193,122448452
2521,194,143012760
2521,194,146708906
2524,195,181944993
2524,195,244003921
